freq_MHz,T_fresh_h5um,T_deg_h5um,T_fresh_h15um,T_deg_h15um,T_fresh_h30um,T_deg_h30um,T_fresh_h50um,T_deg_h50um
18.701851,0.04892110,0.43151272,0.00903211,0.15493026,0.00067156,0.06770152,0.00002106,0.02341883
18.706853,0.04880621,0.43066658,0.00900985,0.15461446,0.00066967,0.06757384,0.00002100,0.02337194
18.711856,0.04869403,0.42984016,0.00898810,0.15430662,0.00066781,0.06744957,0.00002093,0.02332622
18.716858,0.04858452,0.42903329,0.00896684,0.15400669,0.00066600,0.06732867,0.00002086,0.02328168
18.721861,0.04847767,0.42824581,0.00894607,0.15371456,0.00066422,0.06721111,0.00002080,0.02323829
18.726863,0.04837343,0.42747756,0.00892579,0.15343018,0.00066249,0.06709687,0.00002073,0.02319605
18.731866,0.04827180,0.42672839,0.00890598,0.15315347,0.00066078,0.06698591,0.00002067,0.02315495
18.736868,0.04817272,0.42599815,0.00888665,0.15288436,0.00065912,0.06687821,0.00002061,0.02311498
18.741871,0.04807619,0.42528669,0.00886779,0.15262278,0.00065749,0.06677374,0.00002055,0.02307612
18.746873,0.04798217,0.42459387,0.00884940,0.15236866,0.00065589,0.06667248,0.00002049,0.02303838
18.751876,0.04789063,0.42391956,0.00883146,0.15212195,0.00065433,0.06657439,0.00002043,0.02300173
18.756878,0.04780156,0.42326361,0.00881398,0.15188258,0.00065281,0.06647947,0.00002037,0.02296617
18.761881,0.04771494,0.42262590,0.00879695,0.15165048,0.00065132,0.06638767,0.00002032,0.02293170
18.766883,0.04763073,0.42200630,0.00878037,0.15142561,0.00064986,0.06629898,0.00002026,0.02289830
18.771886,0.04754891,0.42140469,0.00876423,0.15120791,0.00064844,0.06621338,0.00002021,0.02286597
18.776888,0.04746947,0.42082095,0.00874852,0.15099731,0.00064705,0.06613084,0.00002016,0.02283470
18.781891,0.04739239,0.42025495,0.00873326,0.15079378,0.00064570,0.06605135,0.00002010,0.02280449
18.786893,0.04731763,0.41970660,0.00871842,0.15059726,0.00064437,0.06597488,0.00002005,0.02277531
18.791896,0.04724520,0.41917577,0.00870401,0.15040769,0.00064308,0.06590142,0.00002000,0.02274718
18.796898,0.04717505,0.41866237,0.00869002,0.15022504,0.00064182,0.06583094,0.00001996,0.02272007
18.801901,0.04710719,0.41816629,0.00867646,0.15004925,0.00064060,0.06576344,0.00001991,0.02269400
18.806903,0.04704158,0.41768743,0.00866331,0.14988028,0.00063940,0.06569889,0.00001986,0.02266894
18.811906,0.04697821,0.41722570,0.00865057,0.14971810,0.00063824,0.06563728,0.00001982,0.02264489
18.816908,0.04691707,0.41678100,0.00863825,0.14956265,0.00063711,0.06557859,0.00001977,0.02262185
18.821911,0.04685814,0.41635324,0.00862633,0.14941391,0.00063600,0.06552280,0.00001973,0.02259982
18.826913,0.04680141,0.41594235,0.00861482,0.14927183,0.00063493,0.06546991,0.00001969,0.02257878
18.831916,0.04674685,0.41554823,0.00860371,0.14913637,0.00063389,0.06541990,0.00001965,0.02255874
18.836918,0.04669447,0.41517080,0.00859300,0.14900751,0.00063288,0.06537275,0.00001961,0.02253968
18.841921,0.04664423,0.41480999,0.00858268,0.14888520,0.00063190,0.06532846,0.00001957,0.02252161
18.846923,0.04659613,0.41446573,0.00857276,0.14876943,0.00063095,0.06528701,0.00001953,0.02250451
18.851926,0.04655016,0.41413794,0.00856323,0.14866015,0.00063003,0.06524840,0.00001949,0.02248839
18.856928,0.04650630,0.41382656,0.00855409,0.14855734,0.00062913,0.06521260,0.00001945,0.02247324
18.861931,0.04646455,0.41353152,0.00854534,0.14846098,0.00062827,0.06517962,0.00001942,0.02245906
18.866933,0.04642489,0.41325275,0.00853697,0.14837103,0.00062744,0.06514944,0.00001938,0.02244585
18.871936,0.04638731,0.41299022,0.00852899,0.14828747,0.00062663,0.06512205,0.00001935,0.02243359
18.876938,0.04635180,0.41274384,0.00852139,0.14821028,0.00062585,0.06509745,0.00001932,0.02242229
18.881941,0.04631835,0.41251358,0.00851416,0.14813944,0.00062510,0.06507563,0.00001928,0.02241195
18.886943,0.04628695,0.41229938,0.00850732,0.14807493,0.00062438,0.06505658,0.00001925,0.02240256
18.891946,0.04625760,0.41210119,0.00850085,0.14801673,0.00062369,0.06504030,0.00001922,0.02239413
18.896948,0.04623028,0.41191898,0.00849475,0.14796482,0.00062303,0.06502678,0.00001919,0.02238664
18.901951,0.04620500,0.41175270,0.00848903,0.14791918,0.00062239,0.06501602,0.00001917,0.02238009
18.906953,0.04618173,0.41160230,0.00848368,0.14787981,0.00062178,0.06500801,0.00001914,0.02237449
18.911956,0.04616047,0.41146776,0.00847870,0.14784668,0.00062120,0.06500275,0.00001911,0.02236984
18.916958,0.04614123,0.41134904,0.00847409,0.14781979,0.00062064,0.06500023,0.00001909,0.02236612
18.921961,0.04612398,0.41124611,0.00846984,0.14779912,0.00062011,0.06500045,0.00001906,0.02236335
18.926963,0.04610874,0.41115894,0.00846596,0.14778466,0.00061961,0.06500342,0.00001904,0.02236151
18.931966,0.04609548,0.41108751,0.00846245,0.14777642,0.00061914,0.06500912,0.00001901,0.02236062
18.936968,0.04608421,0.41103179,0.00845930,0.14777437,0.00061869,0.06501757,0.00001899,0.02236066
18.941971,0.04607492,0.41099177,0.00845652,0.14777851,0.00061828,0.06502875,0.00001897,0.02236164
18.946973,0.04606761,0.41096743,0.00845410,0.14778885,0.00061788,0.06504267,0.00001895,0.02236356
18.951976,0.04606228,0.41095875,0.00845204,0.14780537,0.00061752,0.06505933,0.00001893,0.02236641
18.956978,0.04605892,0.41096572,0.00845035,0.14782808,0.00061718,0.06507873,0.00001891,0.02237020
18.961981,0.04605752,0.41098834,0.00844901,0.14785697,0.00061687,0.06510087,0.00001889,0.02237493
18.966983,0.04605810,0.41102659,0.00844804,0.14789204,0.00061658,0.06512575,0.00001887,0.02238060
18.971986,0.04606065,0.41108048,0.00844742,0.14793330,0.00061632,0.06515339,0.00001886,0.02238721
18.976988,0.04606515,0.41115000,0.00844717,0.14798075,0.00061609,0.06518378,0.00001884,0.02239476
18.981991,0.04607163,0.41123516,0.00844728,0.14803440,0.00061588,0.06521692,0.00001883,0.02240325
18.986993,0.04608007,0.41133595,0.00844774,0.14809424,0.00061570,0.06525283,0.00001881,0.02241269
18.991996,0.04609047,0.41145239,0.00844857,0.14816029,0.00061554,0.06529150,0.00001880,0.02242307
18.996998,0.04610283,0.41158449,0.00844975,0.14823256,0.00061542,0.06533294,0.00001879,0.02243439
19.002001,0.04611717,0.41173225,0.00845130,0.14831105,0.00061531,0.06537716,0.00001877,0.02244666
19.007004,0.04613347,0.41189570,0.00845320,0.14839577,0.00061524,0.06542417,0.00001876,0.02245989
19.012006,0.04615174,0.41207484,0.00845547,0.14848674,0.00061519,0.06547397,0.00001875,0.02247406
19.017009,0.04617198,0.41226971,0.00845810,0.14858398,0.00061517,0.06552658,0.00001874,0.02248919
19.022011,0.04619419,0.41248033,0.00846108,0.14868748,0.00061517,0.06558200,0.00001874,0.02250528
19.027014,0.04621838,0.41270671,0.00846443,0.14879728,0.00061520,0.06564023,0.00001873,0.02252233
19.032016,0.04624455,0.41294889,0.00846814,0.14891339,0.00061525,0.06570130,0.00001872,0.02254034
19.037019,0.04627270,0.41320690,0.00847221,0.14903583,0.00061534,0.06576521,0.00001871,0.02255933
19.042021,0.04630284,0.41348078,0.00847665,0.14916461,0.00061544,0.06583197,0.00001871,0.02257928
19.047024,0.04633497,0.41377055,0.00848145,0.14929976,0.00061558,0.06590160,0.00001870,0.02260020
19.052026,0.04636911,0.41407627,0.00848661,0.14944130,0.00061574,0.06597410,0.00001870,0.02262211
19.057029,0.04640524,0.41439797,0.00849214,0.14958925,0.00061593,0.06604950,0.00001870,0.02264499
19.062031,0.04644338,0.41473569,0.00849804,0.14974365,0.00061614,0.06612780,0.00001870,0.02266887
19.067034,0.04648354,0.41508949,0.00850430,0.14990451,0.00061638,0.06620901,0.00001869,0.02269374
19.072036,0.04652573,0.41545941,0.00851094,0.15007186,0.00061665,0.06629317,0.00001869,0.02271960
19.077039,0.04656994,0.41584551,0.00851794,0.15024574,0.00061694,0.06638027,0.00001869,0.02274646
19.082041,0.04661619,0.41624784,0.00852532,0.15042617,0.00061726,0.06647033,0.00001870,0.02277433
19.087044,0.04666448,0.41666647,0.00853307,0.15061319,0.00061760,0.06656339,0.00001870,0.02280322
19.092046,0.04671483,0.41710145,0.00854119,0.15080683,0.00061798,0.06665944,0.00001870,0.02283312
19.097049,0.04676724,0.41755285,0.00854969,0.15100712,0.00061838,0.06675851,0.00001870,0.02286404
19.102051,0.04682173,0.41802074,0.00855857,0.15121410,0.00061881,0.06686061,0.00001871,0.02289600
19.107054,0.04687829,0.41850518,0.00856782,0.15142781,0.00061926,0.06696578,0.00001871,0.02292899
19.112056,0.04693695,0.41900626,0.00857746,0.15164829,0.00061974,0.06707403,0.00001872,0.02296303
19.117059,0.04699772,0.41952404,0.00858748,0.15187558,0.00062025,0.06718537,0.00001873,0.02299811
19.122061,0.04706060,0.42005860,0.00859789,0.15210973,0.00062079,0.06729984,0.00001873,0.02303425
19.127064,0.04712561,0.42061004,0.00860868,0.15235076,0.00062135,0.06741745,0.00001874,0.02307146
19.132066,0.04719275,0.42117842,0.00861986,0.15259874,0.00062194,0.06753823,0.00001875,0.02310974
19.137069,0.04726205,0.42176386,0.00863144,0.15285371,0.00062256,0.06766220,0.00001876,0.02314910
19.142071,0.04733352,0.42236642,0.00864341,0.15311572,0.00062321,0.06778939,0.00001877,0.02318955
19.147074,0.04740716,0.42298621,0.00865577,0.15338481,0.00062388,0.06791983,0.00001878,0.02323109
19.152076,0.04748300,0.42362333,0.00866854,0.15366104,0.00062458,0.06805353,0.00001880,0.02327374
19.157079,0.04756105,0.42427788,0.00868170,0.15394447,0.00062532,0.06819053,0.00001881,0.02331751
19.162081,0.04764132,0.42494996,0.00869527,0.15423514,0.00062608,0.06833086,0.00001882,0.02336240
19.167084,0.04772383,0.42563968,0.00870925,0.15453313,0.00062687,0.06847454,0.00001884,0.02340842
19.172086,0.04780860,0.42634715,0.00872364,0.15483847,0.00062768,0.06862160,0.00001886,0.02345558
19.177089,0.04789564,0.42707248,0.00873844,0.15515125,0.00062853,0.06877208,0.00001887,0.02350390
19.182091,0.04798498,0.42781580,0.00875366,0.15547151,0.00062941,0.06892601,0.00001889,0.02355338
19.187094,0.04807662,0.42857722,0.00876930,0.15579932,0.00063031,0.06908342,0.00001891,0.02360404
19.192096,0.04817059,0.42935687,0.00878536,0.15613476,0.00063125,0.06924434,0.00001893,0.02365588
19.197099,0.04826691,0.43015488,0.00880185,0.15647788,0.00063221,0.06940881,0.00001895,0.02370891
19.202101,0.04836560,0.43097137,0.00881876,0.15682876,0.00063321,0.06957686,0.00001897,0.02376316
19.207104,0.04846667,0.43180649,0.00883611,0.15718747,0.00063424,0.06974853,0.00001899,0.02381862
19.212106,0.04857016,0.43266037,0.00885390,0.15755408,0.00063529,0.06992386,0.00001901,0.02387532
19.217109,0.04867607,0.43353316,0.00887213,0.15792868,0.00063638,0.07010289,0.00001904,0.02393327
19.222111,0.04878444,0.43442499,0.00889081,0.15831134,0.00063750,0.07028565,0.00001906,0.02399247
19.227114,0.04889529,0.43533603,0.00890993,0.15870213,0.00063865,0.07047219,0.00001909,0.02405294
19.232116,0.04900864,0.43626643,0.00892951,0.15910115,0.00063983,0.07066254,0.00001911,0.02411470
19.237119,0.04912451,0.43721634,0.00894955,0.15950848,0.00064105,0.07085676,0.00001914,0.02417776
19.242121,0.04924293,0.43818593,0.00897005,0.15992420,0.00064229,0.07105488,0.00001917,0.02424213
19.247124,0.04936393,0.43917536,0.00899101,0.16034840,0.00064357,0.07125695,0.00001920,0.02430783
19.252126,0.04948753,0.44018480,0.00901245,0.16078119,0.00064488,0.07146302,0.00001923,0.02437488
19.257129,0.04961377,0.44121442,0.00903437,0.16122264,0.00064623,0.07167313,0.00001926,0.02444329
19.262131,0.04974266,0.44226442,0.00905677,0.16167286,0.00064760,0.07188733,0.00001929,0.02451307
19.267134,0.04987423,0.44333496,0.00907966,0.16213196,0.00064902,0.07210568,0.00001933,0.02458424
19.272136,0.05000853,0.44442623,0.00910304,0.16260002,0.00065046,0.07232822,0.00001936,0.02465683
19.277139,0.05014557,0.44553844,0.00912691,0.16307716,0.00065194,0.07255501,0.00001940,0.02473084
19.282141,0.05028539,0.44667176,0.00915129,0.16356347,0.00065346,0.07278610,0.00001943,0.02480629
19.287144,0.05042802,0.44782641,0.00917619,0.16405909,0.00065501,0.07302154,0.00001947,0.02488321
19.292146,0.05057349,0.44900259,0.00920159,0.16456410,0.00065660,0.07326140,0.00001951,0.02496161
19.297149,0.05072185,0.45020051,0.00922752,0.16507864,0.00065822,0.07350573,0.00001955,0.02504152
19.302151,0.05087311,0.45142038,0.00925398,0.16560282,0.00065988,0.07375460,0.00001959,0.02512294
19.307154,0.05102732,0.45266242,0.00928097,0.16613677,0.00066157,0.07400805,0.00001963,0.02520591
19.312156,0.05118452,0.45392686,0.00930850,0.16668060,0.00066331,0.07426617,0.00001967,0.02529043
19.317159,0.05134474,0.45521393,0.00933658,0.16723445,0.00066508,0.07452900,0.00001972,0.02537655
19.322161,0.05150802,0.45652386,0.00936522,0.16779845,0.00066689,0.07479662,0.00001976,0.02546426
19.327164,0.05167440,0.45785690,0.00939442,0.16837272,0.00066874,0.07506910,0.00001981,0.02555361
19.332166,0.05184393,0.45921327,0.00942419,0.16895743,0.00067062,0.07534650,0.00001985,0.02564461
19.337169,0.05201663,0.46059325,0.00945453,0.16955269,0.00067255,0.07562890,0.00001990,0.02573728
19.342171,0.05219257,0.46199708,0.00948546,0.17015866,0.00067452,0.07591637,0.00001995,0.02583165
19.347174,0.05237177,0.46342503,0.00951698,0.17077549,0.00067653,0.07620899,0.00002000,0.02592775
19.352176,0.05255429,0.46487735,0.00954911,0.17140334,0.00067858,0.07650683,0.00002005,0.02602560
19.357179,0.05274017,0.46635434,0.00958184,0.17204235,0.00068067,0.07680997,0.00002010,0.02612522
19.362181,0.05292946,0.46785625,0.00961519,0.17269268,0.00068280,0.07711850,0.00002016,0.02622664
19.367184,0.05312220,0.46938339,0.00964917,0.17335452,0.00068498,0.07743249,0.00002021,0.02632990
19.372186,0.05331846,0.47093604,0.00968379,0.17402801,0.00068720,0.07775204,0.00002027,0.02643502
19.377189,0.05351828,0.47251449,0.00971905,0.17471334,0.00068946,0.07807723,0.00002033,0.02654202
19.382191,0.05372170,0.47411905,0.00975496,0.17541069,0.00069177,0.07840816,0.00002039,0.02665095
19.387194,0.05392880,0.47575003,0.00979154,0.17612023,0.00069412,0.07874490,0.00002045,0.02676182
19.392196,0.05413961,0.47740775,0.00982880,0.17684216,0.00069652,0.07908757,0.00002051,0.02687468
19.397199,0.05435421,0.47909253,0.00986674,0.17757666,0.00069897,0.07943626,0.00002057,0.02698954
19.402201,0.05457264,0.48080469,0.00990538,0.17832394,0.00070147,0.07979106,0.00002063,0.02710646
19.407204,0.05479498,0.48254458,0.00994472,0.17908419,0.00070401,0.08015209,0.00002070,0.02722545
19.412206,0.05502127,0.48431254,0.00998479,0.17985762,0.00070660,0.08051944,0.00002077,0.02734656
19.417209,0.05525158,0.48610892,0.01002558,0.18064445,0.00070925,0.08089323,0.00002083,0.02746982
19.422211,0.05548598,0.48793407,0.01006711,0.18144489,0.00071194,0.08127356,0.00002090,0.02759527
19.427214,0.05572454,0.48978837,0.01010940,0.18225916,0.00071468,0.08166056,0.00002098,0.02772295
19.432216,0.05596732,0.49167218,0.01015246,0.18308750,0.00071748,0.08205433,0.00002105,0.02785289
19.437219,0.05621439,0.49358588,0.01019629,0.18393014,0.00072033,0.08245500,0.00002112,0.02798514
19.442221,0.05646584,0.49552986,0.01024092,0.18478733,0.00072323,0.08286270,0.00002120,0.02811973
19.447224,0.05672172,0.49750452,0.01028635,0.18565930,0.00072619,0.08327754,0.00002127,0.02825671
19.452226,0.05698212,0.49951027,0.01033261,0.18654632,0.00072920,0.08369967,0.00002135,0.02839612
19.457229,0.05724711,0.50154751,0.01037970,0.18744865,0.00073227,0.08412922,0.00002143,0.02853801
19.462231,0.05751678,0.50361666,0.01042763,0.18836655,0.00073540,0.08456632,0.00002151,0.02868242
19.467234,0.05779121,0.50571816,0.01047644,0.18930030,0.00073859,0.08501111,0.00002160,0.02882940
19.472236,0.05807049,0.50785243,0.01052612,0.19025018,0.00074184,0.08546375,0.00002168,0.02897900
19.477239,0.05835469,0.51001993,0.01057670,0.19121649,0.00074514,0.08592438,0.00002177,0.02913127
19.482241,0.05864392,0.51222112,0.01062819,0.19219952,0.00074851,0.08639315,0.00002186,0.02928625
19.487244,0.05893826,0.51445645,0.01068061,0.19319957,0.00075195,0.08687024,0.00002195,0.02944401
19.492246,0.05923781,0.51672640,0.01073397,0.19421697,0.00075544,0.08735579,0.00002204,0.02960459
19.497249,0.05954267,0.51903145,0.01078831,0.19525203,0.00075901,0.08784997,0.00002213,0.02976805
19.502251,0.05985293,0.52137210,0.01084362,0.19630509,0.00076263,0.08835297,0.00002223,0.02993445
19.507254,0.06016870,0.52374884,0.01089994,0.19737649,0.00076633,0.08886496,0.00002233,0.03010384
19.512256,0.06049009,0.52616219,0.01095728,0.19846657,0.00077010,0.08938611,0.00002243,0.03027629
19.517259,0.06081721,0.52861268,0.01101566,0.19957571,0.00077393,0.08991662,0.00002253,0.03045187
19.522261,0.06115017,0.53110082,0.01107510,0.20070426,0.00077784,0.09045669,0.00002263,0.03063062
19.527264,0.06148908,0.53362717,0.01113563,0.20185260,0.00078182,0.09100650,0.00002274,0.03081263
19.532266,0.06183406,0.53619227,0.01119727,0.20302114,0.00078588,0.09156627,0.00002285,0.03099795
19.537269,0.06218524,0.53879670,0.01126003,0.20421027,0.00079001,0.09213621,0.00002296,0.03118666
19.542271,0.06254274,0.54144102,0.01132394,0.20542041,0.00079422,0.09271653,0.00002307,0.03137883
19.547274,0.06290670,0.54412582,0.01138903,0.20665197,0.00079851,0.09330747,0.00002318,0.03157453
19.552276,0.06327724,0.54685169,0.01145532,0.20790541,0.00080289,0.09390924,0.00002330,0.03177385
19.557279,0.06365451,0.54961925,0.01152283,0.20918116,0.00080734,0.09452209,0.00002342,0.03197685
19.562281,0.06403864,0.55242911,0.01159160,0.21047969,0.00081188,0.09514627,0.00002354,0.03218362
19.567284,0.06442979,0.55528190,0.01166165,0.21180147,0.00081650,0.09578202,0.00002366,0.03239424
19.572286,0.06482810,0.55817826,0.01173300,0.21314701,0.00082122,0.09642961,0.00002379,0.03260881
19.577289,0.06523373,0.56111886,0.01180569,0.21451679,0.00082602,0.09708930,0.00002392,0.03282740
19.582291,0.06564684,0.56410434,0.01187974,0.21591134,0.00083091,0.09776138,0.00002405,0.03305011
19.587294,0.06606760,0.56713540,0.01195519,0.21733120,0.00083590,0.09844613,0.00002418,0.03327704
19.592296,0.06649617,0.57021272,0.01203207,0.21877691,0.00084099,0.09914384,0.00002432,0.03350828
19.597299,0.06693274,0.57333700,0.01211041,0.22024905,0.00084617,0.09985481,0.00002445,0.03374393
19.602301,0.06737747,0.57650896,0.01219024,0.22174818,0.00085146,0.10057937,0.00002460,0.03398409
19.607304,0.06783057,0.57972933,0.01227160,0.22327493,0.00085684,0.10131784,0.00002474,0.03422888
19.612306,0.06829222,0.58299884,0.01235452,0.22482990,0.00086234,0.10207054,0.00002489,0.03447840
19.617309,0.06876263,0.58631824,0.01243905,0.22641374,0.00086794,0.10283783,0.00002504,0.03473277
19.622311,0.06924200,0.58968831,0.01252521,0.22802709,0.00087365,0.10362007,0.00002519,0.03499210
19.627314,0.06973053,0.59310982,0.01261306,0.22967065,0.00087947,0.10441761,0.00002535,0.03525652
19.632316,0.07022847,0.59658356,0.01270262,0.23134511,0.00088541,0.10523084,0.00002551,0.03552615
19.637319,0.07073602,0.60011033,0.01279395,0.23305118,0.00089147,0.10606016,0.00002567,0.03580112
19.642321,0.07125342,0.60369095,0.01288708,0.23478962,0.00089765,0.10690598,0.00002584,0.03608157
19.647324,0.07178092,0.60732626,0.01298206,0.23656119,0.00090396,0.10776870,0.00002601,0.03636763
19.652326,0.07231877,0.61101708,0.01307894,0.23836668,0.00091039,0.10864877,0.00002618,0.03665945
19.657329,0.07286723,0.61476428,0.01317776,0.24020691,0.00091695,0.10954664,0.00002636,0.03695717
19.662331,0.07342657,0.61856872,0.01327859,0.24208271,0.00092365,0.11046276,0.00002654,0.03726095
19.667334,0.07399705,0.62243129,0.01338146,0.24399495,0.00093048,0.11139763,0.00002672,0.03757094
19.672336,0.07457898,0.62635287,0.01348643,0.24594454,0.00093746,0.11235174,0.00002691,0.03788731
19.677339,0.07517265,0.63033437,0.01359356,0.24793239,0.00094458,0.11332560,0.00002710,0.03821023
19.682341,0.07577837,0.63437670,0.01370290,0.24995947,0.00095185,0.11431975,0.00002730,0.03853988
19.687344,0.07639645,0.63848079,0.01381452,0.25202676,0.00095927,0.11533475,0.00002750,0.03887643
